,date,open,high,low,close,volume,amount,outstanding_share,turnover
273,2022-08-12,16.52,16.75,16.34,16.66,1499200.0,25200239.0,121100000.0,0.012379851362510323
274,2022-08-15,16.77,16.99,16.54,16.97,2074025.0,35226430.0,121100000.0,0.017126548307184145
275,2022-08-16,17.06,17.62,17.02,17.21,2563700.0,44577108.0,121100000.0,0.0211701073492981
276,2022-08-17,17.25,18.93,17.09,18.16,7120500.0,129108156.0,121100000.0,0.05879851362510322
277,2022-08-18,17.97,18.01,17.43,17.49,4780814.0,84882861.0,121100000.0,0.039478232865400496
278,2022-08-19,17.39,17.9,17.23,17.59,3659926.0,65066175.0,121100000.0,0.030222345169281586
279,2022-08-22,17.82,18.18,17.32,17.33,3226033.0,57639538.0,121100000.0,0.026639413707679603
280,2022-08-23,17.32,17.67,16.83,17.44,2682809.0,47144930.0,121100000.0,0.022153666391412054
281,2022-08-24,17.47,17.7,16.84,16.91,2385820.0,41082134.0,121100000.0,0.019701238645747316
282,2022-08-25,17.05,17.87,16.63,17.58,4068348.0,71282575.0,121100000.0,0.03359494632535095
283,2022-08-26,17.39,18.07,17.28,17.38,3909826.0,69871631.0,121100000.0,0.032285928984310486
284,2022-08-29,16.87,17.65,16.84,17.51,2179550.0,37953706.0,121100000.0,0.01799793559042114
285,2022-08-30,17.64,17.69,16.66,16.96,2869900.0,49316296.0,121100000.0,0.023698596201486375
286,2022-08-31,16.8,16.95,16.09,16.27,2102300.0,34744407.0,121100000.0,0.01736003303055326
287,2022-09-01,16.53,16.54,16.18,16.24,993701.0,16395337.0,121100000.0,0.008205623451692816
288,2022-09-02,16.24,16.63,16.24,16.34,1518325.0,25260387.0,121100000.0,0.012537778695293145
289,2022-09-05,16.34,17.66,16.34,17.08,3289495.0,56924148.0,121100000.0,0.02716345995045417
290,2022-09-06,17.07,17.25,16.78,17.21,2129100.0,36693460.0,121100000.0,0.017581337737407103
291,2022-09-07,17.06,17.26,17.0,17.24,1518601.0,26325548.0,121100000.0,0.012540057803468209
292,2022-09-08,17.32,17.64,17.09,17.1,2219000.0,38873386.0,121100000.0,0.01832369942196532
293,2022-09-09,17.03,17.22,16.81,16.85,1267200.0,21656796.0,121100000.0,0.010464079273327829
294,2022-09-13,17.11,17.11,16.58,16.65,1196295.0,20165864.0,121100000.0,0.00987857142857143
295,2022-09-14,16.27,16.53,16.19,16.46,1032100.0,17113538.0,121100000.0,0.008522708505367465
296,2022-09-15,16.46,16.81,15.71,15.87,1623800.0,26310680.0,121100000.0,0.013408753096614368
297,2022-09-16,15.84,15.99,15.15,15.15,1407488.0,22031119.0,121100000.0,0.011622526837324525
298,2022-09-19,15.15,15.35,14.78,14.93,1105188.0,16751865.0,121100000.0,0.009126242774566473
299,2022-09-20,14.96,15.2,14.96,15.1,777375.0,11843978.0,121100000.0,0.006419281585466557
300,2022-09-21,15.34,15.6,15.05,15.34,1141029.0,17614556.0,121100000.0,0.009422204789430223
301,2022-09-22,15.25,15.43,15.1,15.21,706379.0,10894062.0,121100000.0,0.005833022295623451
302,2022-09-23,15.19,15.28,14.8,14.89,957450.0,14518796.0,121100000.0,0.007906275805119736
303,2022-09-26,14.9,14.96,14.33,14.39,1101800.0,16230948.0,121100000.0,0.009098265895953757
